"","Tachuelas","Rodadero-Gavilanes","Navajas","Chopitos-Casitas","Frailes-Lobera","Islote","Cantil","Morros","Cien-Esperanza","Bajo"
"X2003.01.16",1.24490112066269,1.04186654942376,0.852589438358943,0.498443521559238,0.445624341567357,0.554974917854582,0.775351792573929,0.682034850120544,0.652141399681568,0.664983958005905
"X2003.02.15",1.00768711566925,0.902575969696045,0.765481501817703,0.567887224256992,0.523668651779493,0.590001434087753,0.686118699610233,0.584010422229767,0.576833125203848,0.559378797809283
"X2003.03.16",1.79918809731801,1.41621465981007,1.15510132908821,0.750751152634621,0.58491824567318,0.792077132633754,0.98609422147274,0.877517946064472,0.791097469627857,0.850268652041753
"X2003.04.16",1.43957042694092,0.945122241973877,0.828288897871971,0.470150001347065,0.377088904380798,0.488542850528445,0.686929166316986,0.566984370350838,0.51579999551177,0.529534717400869
"X2003.05.16",1.95597767829895,1.12200358935765,0.837470839420954,0.648399770259857,0.461611320575078,0.684636643954686,0.705848954617977,0.706488322466612,0.582356460392475,0.593116467197736
"X2003.06.16",0.992273342609405,0.966132683413369,0.775788128376007,0.678340949118137,0.557344729701678,0.674262298004968,0.70240269228816,0.52919115498662,0.58720213919878,0.501796056826909
"X2003.07.16",1.22024329900742,0.648376261194547,0.5975305189689,0.452754575759172,0.394824221730232,0.471556812524796,0.542411010712385,0.401390556246042,0.45729548856616,0.389337395628293
"X2003.08.16",0.998761904239654,0.929129153490067,0.799095834294955,0.541810620576143,0.664886901775996,0.577932383332934,0.696204800158739,0.623504474759102,0.638946935534477,0.514947255452474
"X2003.09.16",2.56344881057739,1.31916356086731,1.03545173505942,1.34844241291285,1.70869618654251,0.924433716705867,0.954063143581152,0.578240105882287,0.833584859967232,0.515890883902709
"X2003.10.16",0.978953202565511,0.602014094591141,0.52350607017676,0.310253858566284,0.219675421714783,0.352227849619729,0.460584428161383,0.32487859390676,0.372991017997265,0.305048547685146
"X2003.11.16",1.38701336582502,1.4580887556076,0.934998735785484,0.590628672391176,0.539111648996671,0.650126044239317,0.847926873713732,0.568171389400959,0.712555434554815,0.534603531161944
"X2003.12.16",4.49565438429515,3.05333226919174,2.16559948523839,1.88042409718037,1.79909759759903,2.00912928581238,2.16482618451118,1.66421429812908,2.01461301743984,1.57020634412766
"X2004.01.16",6.83962980906169,4.30018728119986,3.14501790205638,8.81412088871002,12.9878421227137,4.9817943913596,2.91200014948845,2.66440370678902,3.55171713232994,2.55279072125753
"X2004.02.15",2.81234540939331,2.76340590204511,2.2303902109464,1.67234928905964,1.73349966605504,1.49844081061227,1.97018963098526,1.74525986611843,1.53543901443481,1.67603651682536
"X2004.03.16",3.0216566324234,2.19334442274911,1.73190041383107,2.11962321400642,3.03332660595576,1.31287688868386,2.03567950427532,1.29158996790648,1.7954925596714,1.17030903697014
